,event_id,Event Name,Market Name,Outcome Name,Odds (Decimal),Price Numerator,Price Denominator,Outcome Type,Outcome SubType,sport,competition
28923,6640216,Denemarken vs Oostenrijk,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,9.0,8,1,--,,Virtual Voetbal,Europees Kampioenschap
28924,6640216,Denemarken vs Oostenrijk,Resultaat en Beide Teams Scoren,Oostenrijk en Nee,4.25,13,4,--,,Virtual Voetbal,Europees Kampioenschap
28925,6640216,Denemarken vs Oostenrijk,Resultaat en Beide Teams Scoren,Denemarken en Ja,5.5,9,2,--,,Virtual Voetbal,Europees Kampioenschap
28926,6640216,Denemarken vs Oostenrijk,Aantal Goals - Over/Under 2.5,Under,1.54,27,50,HL,L,Virtual Voetbal,Europees Kampioenschap
28927,6640216,Denemarken vs Oostenrijk,Aantal Goals - Over/Under 2.5,Over,2.35,27,20,HL,1,Virtual Voetbal,Europees Kampioenschap
28928,6640268,Italië vs Noord-Macedonië,Aantal Goals - Over/Under 2.5,Under,1.56,14,25,HL,L,Virtual Voetbal,Europees Kampioenschap
28929,6640268,Italië vs Noord-Macedonië,Aantal Goals - Over/Under 2.5,Over,2.25,5,4,HL,1,Virtual Voetbal,Europees Kampioenschap
28930,6640268,Italië vs Noord-Macedonië,Beide Teams Scoren,Ja,2.05,21,20,--,,Virtual Voetbal,Europees Kampioenschap
28931,6640268,Italië vs Noord-Macedonië,Beide Teams Scoren,Nee,1.67,67,100,--,,Virtual Voetbal,Europees Kampioenschap
28932,6640268,Italië vs Noord-Macedonië,Resultaat en Beide Teams Scoren,Noord-Macedonië en Ja,9.0,8,1,--,,Virtual Voetbal,Europees Kampioenschap
28933,6640268,Italië vs Noord-Macedonië,Resultaat en Beide Teams Scoren,Italië en Ja,4.5,7,2,--,,Virtual Voetbal,Europees Kampioenschap
28934,6640268,Italië vs Noord-Macedonië,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,9.5,17,2,--,,Virtual Voetbal,Europees Kampioenschap
28935,6640268,Italië vs Noord-Macedonië,Resultaat en Beide Teams Scoren,Italië en Nee,2.7,17,10,--,,Virtual Voetbal,Europees Kampioenschap
28936,6640268,Italië vs Noord-Macedonië,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.75,15,4,--,,Virtual Voetbal,Europees Kampioenschap
28937,6640268,Italië vs Noord-Macedonië,Resultaat en Beide Teams Scoren,Noord-Macedonië en Nee,5.75,19,4,--,,Virtual Voetbal,Europees Kampioenschap
28938,6640268,Italië vs Noord-Macedonië,Resultaat,Noord-Macedonië,3.85,57,20,MR,2,Virtual Voetbal,Europees Kampioenschap
28939,6640268,Italië vs Noord-Macedonië,Resultaat,Italië,1.87,87,100,MR,1,Virtual Voetbal,Europees Kampioenschap
28940,6640268,Italië vs Noord-Macedonië,Resultaat,Gelijkspel,3.4,12,5,MR,D,Virtual Voetbal,Europees Kampioenschap
28941,6640268,Italië vs Noord-Macedonië,Dubbele Kans,Italië of Noord-Macedonië,1.18,9,50,DC,3,Virtual Voetbal,Europees Kampioenschap
28942,6640268,Italië vs Noord-Macedonië,Dubbele Kans,Gelijkspel of Noord-Macedonië,1.69,69,100,DC,2,Virtual Voetbal,Europees Kampioenschap
28943,6640268,Italië vs Noord-Macedonië,Dubbele Kans,Italië of Gelijkspel,1.12,3,25,DC,1,Virtual Voetbal,Europees Kampioenschap
28944,6640240,Kroatië vs Wales,Beide Teams Scoren,Nee,1.63,63,100,--,,Virtual Voetbal,Europees Kampioenschap
28945,6640240,Kroatië vs Wales,Beide Teams Scoren,Ja,2.15,23,20,--,,Virtual Voetbal,Europees Kampioenschap
28946,6640240,Kroatië vs Wales,Resultaat en Beide Teams Scoren,Kroatië en Ja,5.5,9,2,--,,Virtual Voetbal,Europees Kampioenschap
28947,6640240,Kroatië vs Wales,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,8.0,7,1,--,,Virtual Voetbal,Europees Kampioenschap
28948,6640240,Kroatië vs Wales,Resultaat en Beide Teams Scoren,Wales en Ja,8.0,7,1,--,,Virtual Voetbal,Europees Kampioenschap
28949,6640240,Kroatië vs Wales,Resultaat en Beide Teams Scoren,Kroatië en Nee,3.0,2,1,--,,Virtual Voetbal,Europees Kampioenschap
28950,6640240,Kroatië vs Wales,Resultaat en Beide Teams Scoren,Wales en Nee,4.5,7,2,--,,Virtual Voetbal,Europees Kampioenschap
28951,6640240,Kroatië vs Wales,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.75,15,4,--,,Virtual Voetbal,Europees Kampioenschap
28952,6640240,Kroatië vs Wales,Aantal Goals - Over/Under 2.5,Under,1.47,47,100,HL,L,Virtual Voetbal,Europees Kampioenschap
28953,6640240,Kroatië vs Wales,Aantal Goals - Over/Under 2.5,Over,2.5,6,4,HL,1,Virtual Voetbal,Europees Kampioenschap
28954,6640240,Kroatië vs Wales,Dubbele Kans,Kroatië of Wales,1.21,21,100,DC,3,Virtual Voetbal,Europees Kampioenschap
28955,6640240,Kroatië vs Wales,Dubbele Kans,Gelijkspel of Wales,1.49,49,100,DC,2,Virtual Voetbal,Europees Kampioenschap
28956,6640240,Kroatië vs Wales,Dubbele Kans,Kroatië of Gelijkspel,1.21,21,100,DC,1,Virtual Voetbal,Europees Kampioenschap
28957,6640240,Kroatië vs Wales,Resultaat,Gelijkspel,3.15,43,20,MR,D,Virtual Voetbal,Europees Kampioenschap
28958,6640240,Kroatië vs Wales,Resultaat,Kroatië,2.2,6,5,MR,1,Virtual Voetbal,Europees Kampioenschap
28959,6640240,Kroatië vs Wales,Resultaat,Wales,3.25,9,4,MR,2,Virtual Voetbal,Europees Kampioenschap
28960,6640215,Nederland vs Hongarije,Resultaat,Hongarije,3.5,5,2,MR,2,Virtual Voetbal,Europees Kampioenschap
28961,6640215,Nederland vs Hongarije,Resultaat,Nederland,2.0,1,1,MR,1,Virtual Voetbal,Europees Kampioenschap
28962,6640215,Nederland vs Hongarije,Resultaat,Gelijkspel,3.4,12,5,MR,D,Virtual Voetbal,Europees Kampioenschap
28963,6640215,Nederland vs Hongarije,Dubbele Kans,Nederland of Gelijkspel,1.16,4,25,DC,1,Virtual Voetbal,Europees Kampioenschap
28964,6640215,Nederland vs Hongarije,Dubbele Kans,Nederland of Hongarije,1.18,9,50,DC,3,Virtual Voetbal,Europees Kampioenschap
28965,6640215,Nederland vs Hongarije,Dubbele Kans,Gelijkspel of Hongarije,1.59,59,100,DC,2,Virtual Voetbal,Europees Kampioenschap
28966,6640215,Nederland vs Hongarije,Aantal Goals - Over/Under 2.5,Over,2.3,13,10,HL,1,Virtual Voetbal,Europees Kampioenschap
28967,6640215,Nederland vs Hongarije,Aantal Goals - Over/Under 2.5,Under,1.56,14,25,HL,L,Virtual Voetbal,Europees Kampioenschap
28968,6640215,Nederland vs Hongarije,Beide Teams Scoren,Nee,1.69,69,100,--,,Virtual Voetbal,Europees Kampioenschap
28969,6640215,Nederland vs Hongarije,Beide Teams Scoren,Ja,2.05,21,20,--,,Virtual Voetbal,Europees Kampioenschap
28970,6640215,Nederland vs Hongarije,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.75,15,4,--,,Virtual Voetbal,Europees Kampioenschap
28971,6640215,Nederland vs Hongarije,Resultaat en Beide Teams Scoren,Hongarije en Nee,5.25,17,4,--,,Virtual Voetbal,Europees Kampioenschap
28972,6640215,Nederland vs Hongarije,Resultaat en Beide Teams Scoren,Nederland en Ja,4.75,15,4,--,,Virtual Voetbal,Europees Kampioenschap
28973,6640215,Nederland vs Hongarije,Resultaat en Beide Teams Scoren,Hongarije en Ja,8.0,7,1,--,,Virtual Voetbal,Europees Kampioenschap
28974,6640215,Nederland vs Hongarije,Resultaat en Beide Teams Scoren,Nederland en Nee,2.9,19,10,--,,Virtual Voetbal,Europees Kampioenschap
28975,6640215,Nederland vs Hongarije,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,9.5,17,2,--,,Virtual Voetbal,Europees Kampioenschap
28976,6640212,Oekraine vs Engeland,Beide Teams Scoren,Nee,1.83,83,100,--,,Virtual Voetbal,Europees Kampioenschap
28977,6640212,Oekraine vs Engeland,Beide Teams Scoren,Ja,1.87,87,100,--,,Virtual Voetbal,Europees Kampioenschap
28978,6640212,Oekraine vs Engeland,Aantal Goals - Over/Under 2.5,Over,2.15,23,20,HL,1,Virtual Voetbal,Europees Kampioenschap
28979,6640212,Oekraine vs Engeland,Aantal Goals - Over/Under 2.5,Under,1.63,63,100,HL,L,Virtual Voetbal,Europees Kampioenschap
28980,6640212,Oekraine vs Engeland,Dubbele Kans,Oekraine of Gelijkspel,1.33,33,100,DC,1,Virtual Voetbal,Europees Kampioenschap
28981,6640212,Oekraine vs Engeland,Dubbele Kans,Gelijkspel of Engeland,1.36,9,25,DC,2,Virtual Voetbal,Europees Kampioenschap
28982,6640212,Oekraine vs Engeland,Dubbele Kans,Oekraine of Engeland,1.18,9,50,DC,3,Virtual Voetbal,Europees Kampioenschap
28983,6640212,Oekraine vs Engeland,Resultaat,Engeland,2.6,8,5,MR,2,Virtual Voetbal,Europees Kampioenschap
28984,6640212,Oekraine vs Engeland,Resultaat,Oekraine,2.5,6,4,MR,1,Virtual Voetbal,Europees Kampioenschap
28985,6640212,Oekraine vs Engeland,Resultaat,Gelijkspel,3.4,12,5,MR,D,Virtual Voetbal,Europees Kampioenschap
28986,6640212,Oekraine vs Engeland,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.5,7,2,--,,Virtual Voetbal,Europees Kampioenschap
28987,6640212,Oekraine vs Engeland,Resultaat en Beide Teams Scoren,Engeland en Ja,5.5,9,2,--,,Virtual Voetbal,Europees Kampioenschap
28988,6640212,Oekraine vs Engeland,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,10.0,9,1,--,,Virtual Voetbal,Europees Kampioenschap
28989,6640212,Oekraine vs Engeland,Resultaat en Beide Teams Scoren,Oekraine en Ja,5.5,9,2,--,,Virtual Voetbal,Europees Kampioenschap
28990,6640212,Oekraine vs Engeland,Resultaat en Beide Teams Scoren,Oekraine en Nee,3.85,57,20,--,,Virtual Voetbal,Europees Kampioenschap
28991,6640212,Oekraine vs Engeland,Resultaat en Beide Teams Scoren,Engeland en Nee,4.0,3,1,--,,Virtual Voetbal,Europees Kampioenschap
28992,6640168,Polen vs Turkije,Resultaat,Turkije,2.9,19,10,MR,2,Virtual Voetbal,Europees Kampioenschap
28993,6640168,Polen vs Turkije,Resultaat,Polen,2.3,13,10,MR,1,Virtual Voetbal,Europees Kampioenschap
28994,6640168,Polen vs Turkije,Resultaat,Gelijkspel,3.4,12,5,MR,D,Virtual Voetbal,Europees Kampioenschap
28995,6640168,Polen vs Turkije,Beide Teams Scoren,Nee,1.78,39,50,--,,Virtual Voetbal,Europees Kampioenschap
28996,6640168,Polen vs Turkije,Beide Teams Scoren,Ja,1.93,93,100,--,,Virtual Voetbal,Europees Kampioenschap
28997,6640168,Polen vs Turkije,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,10.0,9,1,--,,Virtual Voetbal,Europees Kampioenschap
28998,6640168,Polen vs Turkije,Resultaat en Beide Teams Scoren,Polen en Ja,5.0,4,1,--,,Virtual Voetbal,Europees Kampioenschap
28999,6640168,Polen vs Turkije,Resultaat en Beide Teams Scoren,Polen en Nee,3.5,5,2,--,,Virtual Voetbal,Europees Kampioenschap
29000,6640168,Polen vs Turkije,Resultaat en Beide Teams Scoren,Turkije en Ja,6.25,21,4,--,,Virtual Voetbal,Europees Kampioenschap
29001,6640168,Polen vs Turkije,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.5,7,2,--,,Virtual Voetbal,Europees Kampioenschap
29002,6640168,Polen vs Turkije,Resultaat en Beide Teams Scoren,Turkije en Nee,4.5,7,2,--,,Virtual Voetbal,Europees Kampioenschap
29003,6640168,Polen vs Turkije,Aantal Goals - Over/Under 2.5,Under,1.59,59,100,HL,L,Virtual Voetbal,Europees Kampioenschap
29004,6640168,Polen vs Turkije,Aantal Goals - Over/Under 2.5,Over,2.2,6,5,HL,1,Virtual Voetbal,Europees Kampioenschap
29005,6640168,Polen vs Turkije,Dubbele Kans,Gelijkspel of Turkije,1.44,11,25,DC,2,Virtual Voetbal,Europees Kampioenschap
29006,6640168,Polen vs Turkije,Dubbele Kans,Polen of Gelijkspel,1.26,13,50,DC,1,Virtual Voetbal,Europees Kampioenschap
29007,6640168,Polen vs Turkije,Dubbele Kans,Polen of Turkije,1.18,9,50,DC,3,Virtual Voetbal,Europees Kampioenschap
29008,6639923,Zuid-Korea vs Zweden,Beide Teams Scoren,Ja,1.87,87,100,--,,Virtual Voetbal,WK Voetbal
29009,6639923,Zuid-Korea vs Zweden,Beide Teams Scoren,Nee,1.83,83,100,--,,Virtual Voetbal,WK Voetbal
29010,6639923,Zuid-Korea vs Zweden,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,10.0,9,1,--,,Virtual Voetbal,WK Voetbal
29011,6639923,Zuid-Korea vs Zweden,Resultaat en Beide Teams Scoren,Zuid-Korea en Ja,5.25,17,4,--,,Virtual Voetbal,WK Voetbal
29012,6639923,Zuid-Korea vs Zweden,Resultaat en Beide Teams Scoren,Zweden en Nee,4.0,3,1,--,,Virtual Voetbal,WK Voetbal
29013,6639923,Zuid-Korea vs Zweden,Resultaat en Beide Teams Scoren,Zuid-Korea en Nee,3.85,57,20,--,,Virtual Voetbal,WK Voetbal
29014,6639923,Zuid-Korea vs Zweden,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.5,7,2,--,,Virtual Voetbal,WK Voetbal
29015,6639923,Zuid-Korea vs Zweden,Resultaat en Beide Teams Scoren,Zweden en Ja,5.5,9,2,--,,Virtual Voetbal,WK Voetbal
29016,6639923,Zuid-Korea vs Zweden,Resultaat,Zweden,2.6,8,5,MR,2,Virtual Voetbal,WK Voetbal
29017,6639923,Zuid-Korea vs Zweden,Resultaat,Zuid-Korea,2.5,6,4,MR,1,Virtual Voetbal,WK Voetbal
29018,6639923,Zuid-Korea vs Zweden,Resultaat,Gelijkspel,3.4,12,5,MR,D,Virtual Voetbal,WK Voetbal
29019,6639923,Zuid-Korea vs Zweden,Dubbele Kans,Zuid-Korea of Zweden,1.18,9,50,DC,3,Virtual Voetbal,WK Voetbal
29020,6639923,Zuid-Korea vs Zweden,Dubbele Kans,Zuid-Korea of Gelijkspel,1.33,33,100,DC,1,Virtual Voetbal,WK Voetbal
29021,6639923,Zuid-Korea vs Zweden,Dubbele Kans,Gelijkspel of Zweden,1.36,9,25,DC,2,Virtual Voetbal,WK Voetbal
29022,6639923,Zuid-Korea vs Zweden,Aantal Goals - Over/Under 2.5,Under,1.63,63,100,HL,L,Virtual Voetbal,WK Voetbal
29023,6639923,Zuid-Korea vs Zweden,Aantal Goals - Over/Under 2.5,Over,2.1,11,10,HL,1,Virtual Voetbal,WK Voetbal
29024,6640091,Zweden vs Nederland,Resultaat en Beide Teams Scoren,Nederland en Nee,4.0,3,1,--,,Virtual Voetbal,WK Vrouwen
29026,6640091,Zweden vs Nederland,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.5,7,2,--,,Virtual Voetbal,WK Vrouwen
29028,6640091,Zweden vs Nederland,Resultaat en Beide Teams Scoren,Nederland en Ja,6.25,21,4,--,,Virtual Voetbal,WK Vrouwen
29030,6640091,Zweden vs Nederland,Resultaat en Beide Teams Scoren,Zweden en Ja,5.75,19,4,--,,Virtual Voetbal,WK Vrouwen
29032,6640091,Zweden vs Nederland,Resultaat en Beide Teams Scoren,Zweden en Nee,3.65,53,20,--,,Virtual Voetbal,WK Vrouwen
29034,6640091,Zweden vs Nederland,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,9.0,8,1,--,,Virtual Voetbal,WK Vrouwen
29036,6640091,Zweden vs Nederland,Resultaat,Nederland,2.7,17,10,MR,2,Virtual Voetbal,WK Vrouwen
29038,6640091,Zweden vs Nederland,Resultaat,Gelijkspel,3.25,9,4,MR,D,Virtual Voetbal,WK Vrouwen
29040,6640091,Zweden vs Nederland,Resultaat,Zweden,2.45,29,20,MR,1,Virtual Voetbal,WK Vrouwen
29042,6640091,Zweden vs Nederland,Beide Teams Scoren,Ja,2.0,1,1,--,,Virtual Voetbal,WK Vrouwen
29044,6640091,Zweden vs Nederland,Beide Teams Scoren,Nee,1.71,71,100,--,,Virtual Voetbal,WK Vrouwen
29046,6640091,Zweden vs Nederland,Dubbele Kans,Zweden of Gelijkspel,1.31,31,100,DC,1,Virtual Voetbal,WK Vrouwen
29048,6640091,Zweden vs Nederland,Dubbele Kans,Zweden of Nederland,1.21,21,100,DC,3,Virtual Voetbal,WK Vrouwen
29050,6640091,Zweden vs Nederland,Dubbele Kans,Gelijkspel of Nederland,1.38,19,50,DC,2,Virtual Voetbal,WK Vrouwen
29052,6640091,Zweden vs Nederland,Aantal Goals - Over/Under 2.5,Under,1.53,53,100,HL,L,Virtual Voetbal,WK Vrouwen
29054,6640091,Zweden vs Nederland,Aantal Goals - Over/Under 2.5,Over,2.35,27,20,HL,1,Virtual Voetbal,WK Vrouwen
29056,6640054,Torino vs Empoli,Aantal Goals - Over/Under 2.5,Under,1.44,11,25,HL,L,Virtual Voetbal,Serie A 23/24
29058,6640054,Torino vs Empoli,Aantal Goals - Over/Under 2.5,Over,2.6,8,5,HL,1,Virtual Voetbal,Serie A 23/24
29060,6640054,Torino vs Empoli,Resultaat en Beide Teams Scoren,Empoli en Ja,8.5,15,2,--,,Virtual Voetbal,Serie A 23/24
29062,6640054,Torino vs Empoli,Resultaat en Beide Teams Scoren,Torino en Nee,2.9,19,10,--,,Virtual Voetbal,Serie A 23/24
29064,6640054,Torino vs Empoli,Resultaat en Beide Teams Scoren,Torino en Ja,5.5,9,2,--,,Virtual Voetbal,Serie A 23/24
29066,6640054,Torino vs Empoli,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.75,15,4,--,,Virtual Voetbal,Serie A 23/24
29068,6640054,Torino vs Empoli,Resultaat en Beide Teams Scoren,Empoli en Nee,4.75,15,4,--,,Virtual Voetbal,Serie A 23/24
29070,6640054,Torino vs Empoli,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,7.75,27,4,--,,Virtual Voetbal,Serie A 23/24
29072,6640054,Torino vs Empoli,Beide Teams Scoren,Ja,2.2,6,5,--,,Virtual Voetbal,Serie A 23/24
29074,6640054,Torino vs Empoli,Beide Teams Scoren,Nee,1.59,59,100,--,,Virtual Voetbal,Serie A 23/24
29076,6640054,Torino vs Empoli,Resultaat,Torino,2.1,11,10,MR,1,Virtual Voetbal,Serie A 23/24
29078,6640054,Torino vs Empoli,Resultaat,Empoli,3.4,12,5,MR,2,Virtual Voetbal,Serie A 23/24
29080,6640054,Torino vs Empoli,Resultaat,Gelijkspel,3.15,43,20,MR,D,Virtual Voetbal,Serie A 23/24
29082,6640054,Torino vs Empoli,Dubbele Kans,Torino of Empoli,1.22,11,50,DC,3,Virtual Voetbal,Serie A 23/24
29084,6640054,Torino vs Empoli,Dubbele Kans,Gelijkspel of Empoli,1.53,53,100,DC,2,Virtual Voetbal,Serie A 23/24
29086,6640054,Torino vs Empoli,Dubbele Kans,Torino of Gelijkspel,1.18,9,50,DC,1,Virtual Voetbal,Serie A 23/24
29088,6640360,Benfica vs Barcelona,Beide Teams Scoren,Ja,1.87,87,100,--,,Virtual Voetbal,Europa Super League
29089,6640360,Benfica vs Barcelona,Beide Teams Scoren,Nee,1.83,83,100,--,,Virtual Voetbal,Europa Super League
29090,6640360,Benfica vs Barcelona,Aantal Goals - Over/Under 2.5,Under,1.63,63,100,HL,L,Virtual Voetbal,Europa Super League
29091,6640360,Benfica vs Barcelona,Aantal Goals - Over/Under 2.5,Over,2.1,11,10,HL,1,Virtual Voetbal,Europa Super League
29092,6640360,Benfica vs Barcelona,Resultaat,Benfica,2.9,19,10,MR,1,Virtual Voetbal,Europa Super League
29093,6640360,Benfica vs Barcelona,Resultaat,Barcelona,2.3,13,10,MR,2,Virtual Voetbal,Europa Super League
29094,6640360,Benfica vs Barcelona,Resultaat,Gelijkspel,3.4,12,5,MR,D,Virtual Voetbal,Europa Super League
29095,6640360,Benfica vs Barcelona,Resultaat en Beide Teams Scoren,Benfica en Ja,6.0,5,1,--,,Virtual Voetbal,Europa Super League
29096,6640360,Benfica vs Barcelona,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,10.0,9,1,--,,Virtual Voetbal,Europa Super League
29097,6640360,Benfica vs Barcelona,Resultaat en Beide Teams Scoren,Barcelona en Ja,5.0,4,1,--,,Virtual Voetbal,Europa Super League
29098,6640360,Benfica vs Barcelona,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.5,7,2,--,,Virtual Voetbal,Europa Super League
29099,6640360,Benfica vs Barcelona,Resultaat en Beide Teams Scoren,Barcelona en Nee,3.5,5,2,--,,Virtual Voetbal,Europa Super League
29100,6640360,Benfica vs Barcelona,Resultaat en Beide Teams Scoren,Benfica en Nee,4.5,7,2,--,,Virtual Voetbal,Europa Super League
29101,6640360,Benfica vs Barcelona,Dubbele Kans,Benfica of Barcelona,1.18,9,50,DC,3,Virtual Voetbal,Europa Super League
29102,6640360,Benfica vs Barcelona,Dubbele Kans,Benfica of Gelijkspel,1.44,11,25,DC,1,Virtual Voetbal,Europa Super League
29103,6640360,Benfica vs Barcelona,Dubbele Kans,Gelijkspel of Barcelona,1.26,13,50,DC,2,Virtual Voetbal,Europa Super League
29104,6640186,Finland vs Portugal,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.5,7,2,--,,Virtual Voetbal,Europees Kampioenschap
29105,6640186,Finland vs Portugal,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,8.5,15,2,--,,Virtual Voetbal,Europees Kampioenschap
29106,6640186,Finland vs Portugal,Resultaat en Beide Teams Scoren,Portugal en Nee,3.65,53,20,--,,Virtual Voetbal,Europees Kampioenschap
29107,6640186,Finland vs Portugal,Resultaat en Beide Teams Scoren,Finland en Ja,6.5,11,2,--,,Virtual Voetbal,Europees Kampioenschap
29108,6640186,Finland vs Portugal,Resultaat en Beide Teams Scoren,Portugal en Ja,6.0,5,1,--,,Virtual Voetbal,Europees Kampioenschap
29109,6640186,Finland vs Portugal,Resultaat en Beide Teams Scoren,Finland en Nee,4.0,3,1,--,,Virtual Voetbal,Europees Kampioenschap
29110,6640186,Finland vs Portugal,Resultaat,Finland,2.75,7,4,MR,1,Virtual Voetbal,Europees Kampioenschap
29111,6640186,Finland vs Portugal,Resultaat,Portugal,2.5,6,4,MR,2,Virtual Voetbal,Europees Kampioenschap
29112,6640186,Finland vs Portugal,Resultaat,Gelijkspel,3.15,43,20,MR,D,Virtual Voetbal,Europees Kampioenschap
29113,6640186,Finland vs Portugal,Beide Teams Scoren,Nee,1.69,69,100,--,,Virtual Voetbal,Europees Kampioenschap
29114,6640186,Finland vs Portugal,Beide Teams Scoren,Ja,2.05,21,20,--,,Virtual Voetbal,Europees Kampioenschap
29115,6640186,Finland vs Portugal,Aantal Goals - Over/Under 2.5,Over,2.4,7,5,HL,1,Virtual Voetbal,Europees Kampioenschap
29116,6640186,Finland vs Portugal,Aantal Goals - Over/Under 2.5,Under,1.51,51,100,HL,L,Virtual Voetbal,Europees Kampioenschap
29117,6640186,Finland vs Portugal,Dubbele Kans,Gelijkspel of Portugal,1.29,29,100,DC,2,Virtual Voetbal,Europees Kampioenschap
29118,6640186,Finland vs Portugal,Dubbele Kans,Finland of Gelijkspel,1.36,9,25,DC,1,Virtual Voetbal,Europees Kampioenschap
29119,6640186,Finland vs Portugal,Dubbele Kans,Finland of Portugal,1.21,21,100,DC,3,Virtual Voetbal,Europees Kampioenschap
29120,6640262,Italië vs Oekraine,Resultaat en Beide Teams Scoren,Italië en Ja,5.0,4,1,--,,Virtual Voetbal,Europees Kampioenschap
29121,6640262,Italië vs Oekraine,Resultaat en Beide Teams Scoren,Gelijkspel en Nee,9.5,17,2,--,,Virtual Voetbal,Europees Kampioenschap
29122,6640262,Italië vs Oekraine,Resultaat en Beide Teams Scoren,Oekraine en Nee,5.0,4,1,--,,Virtual Voetbal,Europees Kampioenschap
29123,6640262,Italië vs Oekraine,Resultaat en Beide Teams Scoren,Italië en Nee,3.15,43,20,--,,Virtual Voetbal,Europees Kampioenschap
29124,6640262,Italië vs Oekraine,Resultaat en Beide Teams Scoren,Gelijkspel en Ja,4.75,15,4,--,,Virtual Voetbal,Europees Kampioenschap
29125,6640262,Italië vs Oekraine,Resultaat en Beide Teams Scoren,Oekraine en Ja,7.25,25,4,--,,Virtual Voetbal,Europees Kampioenschap
29126,6640262,Italië vs Oekraine,Dubbele Kans,Italië of Gelijkspel,1.2,1,5,DC,1,Virtual Voetbal,Europees Kampioenschap
29127,6640262,Italië vs Oekraine,Dubbele Kans,Italië of Oekraine,1.18,9,50,DC,3,Virtual Voetbal,Europees Kampioenschap
29128,6640262,Italië vs Oekraine,Dubbele Kans,Gelijkspel of Oekraine,1.53,53,100,DC,2,Virtual Voetbal,Europees Kampioenschap
29129,6640262,Italië vs Oekraine,Beide Teams Scoren,Ja,2.0,1,1,--,,Virtual Voetbal,Europees Kampioenschap
29130,6640262,Italië vs Oekraine,Beide Teams Scoren,Nee,1.71,71,100,--,,Virtual Voetbal,Europees Kampioenschap
29131,6640262,Italië vs Oekraine,Resultaat,Gelijkspel,3.4,12,5,MR,D,Virtual Voetbal,Europees Kampioenschap
29132,6640262,Italië vs Oekraine,Resultaat,Oekraine,3.25,9,4,MR,2,Virtual Voetbal,Europees Kampioenschap
29133,6640262,Italië vs Oekraine,Resultaat,Italië,2.1,11,10,MR,1,Virtual Voetbal,Europees Kampioenschap
29134,6640262,Italië vs Oekraine,Aantal Goals - Over/Under 2.5,Over,2.25,5,4,HL,1,Virtual Voetbal,Europees Kampioenschap
29135,6640262,Italië vs Oekraine,Aantal Goals - Over/Under 2.5,Under,1.56,14,25,HL,L,Virtual Voetbal,Europees Kampioenschap
29136,6640184,Noord-Macedonië vs Engeland,Dubbele Kans,Noord-Macedonië of Gelijkspel,1.44,11,25,DC,1,Virtual Voetbal,Europees Kampioenschap
29137,6640184,Noord-Macedonië vs Engeland,Dubbele Kans,Noord-Macedonië of Engeland,1.18,9,50,DC,3,Virtual Voetbal,Europees Kampioenschap
29138,6640184,Noord-Macedonië vs Engeland,Dubbele Kans,Gelijkspel of Engeland,1.26,13,50,DC,2,Virtual Voetbal,Europees Kampioenschap
